Date,Income,Expenses,Department,Region,Customer_Satisfaction_Score,Transaction_Count,Profit
2021-05-16,17404,28502,HR,South,8,316,-11098
2023-12-22,42846,11657,Sales,East,6,38,31189
2021-10-25,11581,20989,IT,North,4,432,-9408
2020-12-17,24066,22956,Operations,East,7,221,1110
2020-11-21,17839,18266,Marketing,West,6,410,-427
2022-11-27,44930,11240,HR,West,9,214,33690
2023-01-25,32129,26350,Finance,South,6,472,5779
2020-04-17,40845,14585,Operations,East,2,333,26260
2021-09-22,23913,20776,IT,East,3,491,3137
2020-05-30,10964,21640,Marketing,West,9,85,-10676
2023-01-02,20739,5127,Marketing,West,7,385,15612
2022-12-16,12673,14574,HR,South,6,4,-1901
2022-05-27,48061,16920,Operations,North,5,195,31141
2020-11-30,41171,19392,Operations,South,3,114,21779
2023-06-29,33643,19917,Marketing,West,4,215,13726
2022-03-14,44486,28251,Sales,South,1,336,16235
2022-02-05,20624,29238,Marketing,North,5,365,-8614
2023-07-01,11228,7205,IT,West,7,141,4023
2023-11-09,44608,13513,Operations,North,2,167,31095
2020-09-15,26920,15548,HR,South,8,287,11372
2022-02-20,29689,9379,Operations,North,6,408,20310
2020-02-03,17124,13067,Marketing,West,3,495,4057
2020-11-21,41339,16305,IT,West,2,384,25034
2022-04-16,17587,17148,Sales,North,8,335,439
2023-06-15,13527,27661,Operations,South,4,5,-14134
2021-11-21,43067,17901,Marketing,South,7,127,25166
2022-01-08,13963,15888,Finance,South,7,433,-1925
2022-01-13,47455,14708,Marketing,South,9,86,32747
2023-08-20,46939,16485,Marketing,East,8,86,30454
2022-04-26,30243,25708,IT,East,8,395,4535
2020-04-26,42693,19117,Marketing,North,7,24,23576
2023-05-15,13695,19220,Marketing,East,5,45,-5525
2021-10-11,19112,29694,Marketing,East,9,458,-10582
2021-02-06,42059,21221,Operations,East,7,111,20838
2022-09-23,17242,12081,Marketing,North,3,290,5161
2020-08-20,19941,7371,IT,East,6,395,12570
2022-07-17,30001,10016,Finance,South,3,185,19985
2023-07-31,12700,11302,Operations,South,6,235,1398
2021-04-24,28085,11382,Finance,North,8,157,16703
2022-09-02,23339,27923,Marketing,North,9,406,-4584
2020-01-09,25834,17607,Sales,North,2,161,8227
2021-12-15,21084,16452,Finance,West,6,200,4632
2021-01-13,39543,27836,IT,East,3,122,11707
2021-01-15,45930,27776,Sales,North,7,433,18154
2022-04-23,41902,26180,IT,North,4,224,15722
2020-12-25,39044,20865,Sales,North,5,488,18179
2020-06-24,23137,23825,Marketing,South,6,365,-688
2021-04-29,44905,6017,Sales,North,8,23,38888
2023-11-29,15948,25885,Finance,South,2,197,-9937
2020-02-02,42567,8047,Sales,South,4,479,34520
2021-11-26,41189,18492,IT,West,4,285,22697
2020-06-05,41871,15260,Marketing,North,6,6,26611
2021-07-18,28189,27178,IT,West,4,308,1011
2020-07-20,32797,18894,Marketing,North,5,345,13903
2023-04-13,13569,16857,Finance,East,5,89,-3288
2023-06-21,36012,9250,HR,North,8,479,26762
2023-07-16,22977,27331,Operations,North,4,378,-4354
2022-07-11,42049,29769,Finance,North,6,398,12280
2020-03-14,31694,12391,Finance,North,7,273,19303
2020-04-05,43224,7446,Operations,North,8,464,35778
2020-06-21,26832,28507,IT,North,9,284,-1675
2023-11-30,42835,22783,Finance,West,8,265,20052
2020-06-03,11862,15711,Marketing,East,4,115,-3849
2023-04-21,28186,27679,Sales,West,4,124,507
2023-09-08,39545,17119,Finance,East,5,450,22426
2020-10-15,18319,8687,Operations,West,3,260,9632
2020-09-14,48663,21367,Finance,West,2,404,27296
2020-06-22,38401,12864,IT,North,2,169,25537
2020-11-25,42228,11127,IT,West,9,36,31101
2023-06-08,22202,21936,IT,East,8,229,266
2022-01-28,48283,26927,Marketing,South,6,134,21356
2022-10-16,30122,18834,Finance,East,9,244,11288
2020-06-09,43135,13921,IT,West,5,65,29214
2020-07-04,32585,23944,HR,South,1,237,8641
2020-05-22,24897,10108,Sales,North,8,434,14789
2023-07-29,31291,9266,IT,South,3,448,22025
2022-06-25,42826,9945,Marketing,North,9,3,32881
2021-10-01,18294,13985,Sales,East,1,37,4309
2020-01-27,14507,27068,Sales,South,3,109,-12561
2023-06-23,38854,29700,Operations,South,1,490,9154
2020-07-20,25475,13366,IT,South,1,250,12109
2022-11-10,24334,7551,IT,North,6,3,16783
2021-10-31,28830,8848,Finance,North,4,235,19982
2023-01-22,37278,8456,Marketing,East,4,417,28822
2022-10-28,28749,24142,HR,East,5,443,4607
2021-04-16,40511,17031,Finance,West,3,251,23480
2023-09-24,47469,25139,HR,North,2,143,22330
2020-09-15,35072,25026,Operations,East,8,248,10046
2020-02-24,41146,13119,HR,South,7,56,28027
2022-06-29,21057,15162,Marketing,South,4,61,5895
2022-10-26,36427,6660,Operations,South,2,68,29767
2023-11-01,21036,29613,IT,East,9,79,-8577
2021-07-07,24060,18208,HR,South,8,327,5852
2022-12-09,23607,15716,Marketing,South,4,367,7891
2020-04-21,45102,26970,Marketing,North,5,196,18132
2020-05-25,34074,18009,IT,North,6,446,16065
2020-08-17,29773,24960,Marketing,East,4,195,4813
2021-05-11,42970,27842,Operations,North,2,23,15128
2023-08-22,42998,16727,Operations,West,5,14,26271
2021-04-05,38210,27509,Finance,East,1,390,10701
2022-03-17,21683,18921,Sales,West,7,289,2762
2020-08-13,12962,18021,IT,West,9,9,-5059
2020-02-28,45095,24307,Marketing,East,3,140,20788
2023-01-04,40000,16233,HR,North,6,242,23767
2021-03-03,39137,24092,Finance,North,9,253,15045
2021-12-28,45552,17600,Operations,East,4,227,27952
2023-03-01,43571,25555,IT,West,6,373,18016
2022-07-20,49164,15501,IT,East,3,95,33663
2021-05-12,26559,13422,Operations,East,9,179,13137
2022-03-26,15691,24134,Sales,South,7,3,-8443
2022-06-28,13532,20739,IT,South,7,184,-7207
2023-08-21,30733,15885,Marketing,West,4,46,14848
2020-03-07,27927,12476,HR,North,6,292,15451
2020-08-17,23482,12931,HR,South,8,141,10551
2022-09-09,36681,18699,Operations,South,6,13,17982
2020-11-28,15456,7804,IT,West,6,186,7652
2020-10-03,13413,21136,HR,East,4,482,-7723
2021-12-21,17085,26828,IT,South,8,85,-9743
2020-05-23,37937,22225,Operations,North,8,418,15712
2023-06-28,30563,10575,Sales,West,9,490,19988
2021-11-21,19332,16775,HR,South,6,43,2557
2023-01-08,47575,28894,Marketing,West,2,384,18681
2020-02-26,17386,15681,Finance,South,4,156,1705
2023-10-21,36337,19918,Operations,South,4,184,16419
2020-11-03,44708,27789,Finance,West,8,47,16919
2020-06-22,39572,18106,Sales,North,5,419,21466
2022-01-19,43424,24918,Marketing,North,4,206,18506
2022-09-30,45271,29241,Finance,East,8,210,16030
2021-11-08,21030,5607,Marketing,South,3,275,15423
2021-07-13,23138,28778,HR,East,2,83,-5640
2023-10-29,25646,9618,IT,West,4,97,16028
2020-12-14,38812,19089,Operations,East,1,179,19723
2022-12-26,33422,20568,Marketing,West,1,355,12854
2020-11-25,20645,25344,HR,North,5,148,-4699
2020-07-12,24628,9257,Sales,West,1,285,15371
2023-03-24,34486,20931,Marketing,West,4,384,13555
2023-03-29,32409,26996,Sales,East,8,72,5413
2020-09-22,49266,20794,Operations,South,8,217,28472
2020-06-16,32732,15223,HR,East,2,209,17509
2020-05-24,29425,21585,Sales,North,3,321,7840
2020-07-04,22195,27943,IT,North,3,294,-5748
2022-06-04,28722,26515,Finance,North,1,433,2207
2022-05-14,26494,6364,Sales,South,3,124,20130
2022-02-12,31571,5751,Sales,East,8,350,25820
2023-12-17,44486,18237,HR,West,6,156,26249
2022-10-03,32900,19708,HR,West,5,33,13192
2022-02-24,10125,12545,Marketing,South,9,269,-2420
2021-04-01,29318,10344,Finance,North,7,216,18974
2020-12-10,48685,6205,Sales,South,6,428,42480
2022-01-04,17590,14512,Sales,West,5,101,3078
2021-07-07,44850,8887,HR,North,5,470,35963
2022-10-17,22134,6330,IT,South,9,180,15804
2022-02-26,35230,13622,HR,West,6,127,21608
2022-07-24,25058,28903,IT,West,4,333,-3845
2021-12-05,24301,9683,Finance,South,4,488,14618
2023-02-01,47861,23658,HR,West,4,460,24203
2020-09-03,37039,28907,Finance,East,6,377,8132
2022-03-22,10284,8365,Operations,East,1,169,1919
2022-11-12,48334,22647,Sales,North,9,305,25687
2022-08-10,28658,25620,Finance,East,2,366,3038
2022-03-25,38443,9299,IT,East,2,135,29144
2020-05-23,13972,8733,Operations,South,5,292,5239
2021-12-30,36167,6665,IT,North,4,93,29502
2022-05-12,23679,5860,Marketing,South,3,221,17819
2023-05-01,39519,22228,Marketing,South,5,410,17291
2021-04-09,35704,16681,Sales,East,7,155,19023
2021-01-09,46881,21520,Operations,East,2,280,25361
2021-11-07,41948,27131,Operations,West,6,479,14817
2021-11-22,24378,27878,Marketing,West,4,199,-3500
2021-09-20,20328,16424,Sales,North,2,337,3904
2023-07-13,34732,10786,Finance,East,1,241,23946
2023-11-02,27673,14345,Marketing,West,8,417,13328
2021-07-09,20373,27584,Operations,South,5,98,-7211
2022-05-12,15720,16598,IT,East,2,250,-878
2020-03-14,15153,13325,Operations,North,8,402,1828
2021-03-13,16226,23445,Sales,North,3,105,-7219
2022-05-30,12976,9378,Operations,South,7,261,3598
2020-08-13,48019,16045,HR,West,2,129,31974
2020-11-03,46267,8730,Operations,South,7,327,37537
2022-08-23,29297,16684,HR,West,4,378,12613
2020-12-13,26587,29702,Marketing,East,1,482,-3115
2021-04-20,28206,11122,Finance,North,5,259,17084
2023-08-31,35935,6795,HR,West,4,292,29140
2021-06-08,39633,15041,Operations,South,8,419,24592
2023-12-19,20736,25697,Finance,East,1,435,-4961
2021-06-07,16971,13187,Finance,West,2,377,3784
2021-07-15,19507,9840,Operations,East,5,140,9667
2023-06-26,35724,15919,Operations,East,2,15,19805
2021-07-22,32166,8726,Sales,South,1,388,23440
2023-04-20,23158,5259,Marketing,South,6,184,17899
2020-04-15,35774,22625,HR,East,4,481,13149
2020-07-09,21108,6843,IT,East,5,16,14265
2023-03-06,22077,27161,HR,West,3,221,-5084
2021-11-30,14175,18754,Operations,South,6,390,-4579
2023-02-17,45627,7280,IT,West,4,63,38347
2022-04-10,12962,12796,IT,North,6,241,166
2020-03-12,23616,9567,HR,West,5,485,14049
2022-01-24,42253,14300,HR,East,2,279,27953
2023-02-28,27751,29956,HR,North,4,333,-2205
2021-04-01,15210,6255,HR,West,2,428,8955
2022-06-23,42390,11462,Marketing,North,5,257,30928
2021-04-23,45677,15432,Sales,South,3,185,30245
2020-02-21,46173,23042,Sales,West,6,76,23131
2022-09-30,25993,24032,HR,West,5,27,1961
2021-07-27,36859,19942,Sales,South,2,25,16917
2023-02-16,30878,17150,HR,West,8,342,13728
2023-07-11,24923,8371,HR,North,6,62,16552
2023-06-16,43588,24813,HR,South,9,482,18775
2023-10-06,37100,26244,Finance,North,3,146,10856
2022-06-11,34086,12620,Marketing,West,4,233,21466
2020-09-11,42571,7932,Operations,West,8,464,34639
2021-11-15,21017,26470,Sales,West,7,349,-5453
2023-08-25,47221,14778,Sales,West,8,286,32443
2020-02-26,29513,28033,Marketing,North,9,414,1480
2022-08-07,24860,15304,Marketing,West,8,84,9556
2023-11-27,18086,13119,HR,South,8,175,4967
2022-12-26,28050,19557,HR,South,6,406,8493
2022-12-05,29784,19407,Finance,East,2,381,10377
2021-08-28,21774,9983,Finance,South,7,170,11791
2021-01-03,44968,7521,Operations,East,4,290,37447
2020-08-19,22142,24086,Sales,South,3,447,-1944
2023-11-26,33007,21402,Marketing,South,4,4,11605
2022-06-26,35158,23953,Operations,West,4,498,11205
2022-11-12,16051,21343,Sales,South,3,287,-5292
2021-07-27,41576,5783,Operations,West,9,307,35793
2023-07-14,14115,14898,Operations,West,3,50,-783
2022-04-20,29024,21798,HR,South,2,270,7226
2020-04-27,16371,13555,Operations,North,1,8,2816
2022-12-14,38690,15767,HR,West,1,357,22923
2023-03-22,49355,6103,Sales,South,5,69,43252
2023-06-16,42420,26275,Finance,North,5,392,16145
2023-07-12,19080,10309,Sales,South,9,139,8771
2020-09-24,11883,6171,HR,South,4,248,5712
2020-04-22,14821,13634,Finance,North,5,29,1187
2020-06-14,46590,11408,IT,South,6,183,35182
2021-10-29,18338,17135,Finance,West,7,213,1203
2022-10-28,32007,26129,Operations,East,9,423,5878
2021-12-14,12477,25945,Sales,East,6,397,-13468
2023-05-25,23135,29556,Operations,South,1,320,-6421
2021-03-06,20437,18710,Finance,East,8,305,1727
2023-08-08,19502,11636,IT,East,2,19,7866
2022-06-11,39236,7589,Operations,East,9,383,31647
2022-12-09,10368,15031,IT,West,7,451,-4663
2020-04-16,35839,14695,Marketing,West,7,226,21144
2022-10-29,45515,20527,IT,East,5,230,24988
2022-01-14,17562,10722,Sales,North,8,339,6840
2021-11-30,17139,18402,Finance,North,1,96,-1263
2020-11-18,37141,22106,HR,North,3,495,15035
2020-11-04,16704,5841,HR,West,9,484,10863
2022-04-29,11887,23731,Operations,West,1,115,-11844
2021-09-13,21975,5645,Finance,West,8,359,16330
2022-09-21,10544,13215,Marketing,West,6,180,-2671
2020-05-24,29448,24656,Operations,East,5,373,4792
2022-01-09,32830,21390,IT,West,6,78,11440
2022-03-31,33926,8701,HR,East,5,327,25225
2021-02-15,41002,18908,IT,North,9,276,22094
2020-04-23,23333,14463,HR,East,2,352,8870
2021-07-28,26942,17453,HR,North,6,366,9489
2021-02-02,24684,17715,HR,West,4,182,6969
2023-07-22,36088,10630,Finance,North,3,95,25458
2020-05-03,32447,20902,Sales,North,5,86,11545
2020-03-26,18861,7556,Finance,East,2,389,11305
2020-02-16,34833,24338,IT,North,3,95,10495
2022-08-01,27454,12387,Finance,South,7,335,15067
2023-05-09,11050,28172,Operations,North,1,492,-17122
2023-07-23,30422,14858,Marketing,West,2,446,15564
2023-02-27,31530,18630,Operations,North,3,145,12900
2022-03-14,25756,9661,Finance,South,7,248,16095
2021-01-23,14022,8801,IT,East,4,181,5221
2021-07-29,12634,27017,Marketing,North,8,293,-14383
2023-07-10,37145,12413,Operations,South,8,19,24732
2021-09-23,17288,22547,Marketing,West,1,138,-5259
2023-07-25,18992,17071,IT,West,5,44,1921
2021-12-14,44253,22665,HR,East,1,226,21588
2022-12-05,37005,15856,IT,West,7,433,21149
2023-04-06,22166,16087,Sales,South,4,345,6079
2021-09-13,38065,13187,Marketing,North,8,37,24878
2020-02-15,27798,21686,IT,South,8,314,6112
2021-12-24,39301,18805,HR,East,9,220,20496
2021-06-23,13894,13947,HR,North,6,128,-53
2020-03-27,13846,25643,IT,South,7,143,-11797
2022-03-13,24481,27147,Operations,East,7,404,-2666
2023-11-09,40221,14418,IT,East,5,183,25803
2020-09-21,18048,29564,HR,North,7,397,-11516
2022-11-11,37386,12575,IT,North,9,404,24811
2021-12-03,43336,14425,Sales,West,4,43,28911
2020-08-19,49258,10978,Operations,West,2,479,38280
2020-07-04,33853,19436,IT,North,8,210,14417
2020-11-21,44713,14089,HR,West,7,425,30624
2023-04-21,26791,27474,IT,North,6,48,-683
2021-01-31,14228,13154,IT,West,7,312,1074
2023-11-27,21945,13183,Marketing,South,3,220,8762
2023-12-11,49899,27064,IT,East,6,367,22835
2023-05-10,34681,27895,Sales,North,7,196,6786
2022-12-24,44986,8362,HR,North,7,472,36624
2022-08-13,24975,16101,Finance,North,5,172,8874
2021-07-08,17711,14646,Marketing,South,3,237,3065
2022-01-02,22105,23396,Finance,East,2,457,-1291
2022-11-06,40146,22484,IT,West,7,175,17662
2022-03-07,25238,20755,Operations,West,4,434,4483
2023-04-21,13868,10104,Sales,East,2,32,3764
2021-01-25,20060,26999,Sales,West,8,224,-6939
2020-02-13,15433,14512,Sales,North,2,54,921
2022-06-19,32612,21069,Marketing,East,6,423,11543
2021-04-26,27822,21306,IT,South,4,469,6516
2023-07-10,44120,21255,Sales,East,9,186,22865
2023-04-12,31294,9502,IT,North,5,492,21792
2021-07-19,28764,20252,Operations,East,4,234,8512
2020-08-07,14560,29007,IT,South,8,317,-14447
2023-11-18,26583,25971,Finance,South,3,231,612
2022-02-10,25560,11037,IT,East,9,110,14523
2023-05-03,14424,22539,IT,East,8,475,-8115
2021-02-12,36863,14292,HR,West,8,367,22571
2021-04-15,39469,19466,Finance,West,5,100,20003
2023-10-02,47565,5996,Marketing,North,1,200,41569
2022-12-20,33184,14627,IT,West,9,211,18557
2020-06-14,33910,26593,Sales,North,2,221,7317
2021-11-02,32404,23929,HR,North,1,403,8475
2023-03-20,45175,25084,IT,East,6,325,20091
2020-04-20,13791,28149,HR,West,1,150,-14358
2021-07-02,42208,9984,Marketing,South,7,163,32224
2022-10-23,49276,21737,HR,South,7,394,27539
2022-11-02,19629,7318,Sales,East,1,143,12311
2023-03-31,42894,18703,IT,South,5,258,24191
2020-12-09,31990,17719,Sales,South,3,245,14271
2020-11-27,17694,7519,Operations,East,2,490,10175
2020-09-20,46087,10427,HR,South,5,150,35660
2020-03-23,18673,9603,HR,East,5,112,9070
2022-02-15,48199,29630,HR,North,2,99,18569
2022-07-12,42187,23468,Finance,West,6,103,18719
2020-11-29,14378,5899,Marketing,South,7,211,8479
2023-11-04,33553,21846,Finance,East,1,495,11707
2023-05-27,49258,22885,Sales,South,3,12,26373
2021-10-19,32524,17068,Operations,West,4,381,15456
2021-03-29,26622,22099,Marketing,South,2,226,4523
2021-11-03,11420,10330,Marketing,North,5,446,1090
2022-01-10,10340,28558,IT,East,4,301,-18218
2023-01-17,14987,24995,Operations,West,2,442,-10008
2020-11-28,36062,14180,HR,North,1,148,21882
2020-11-05,42456,21595,Finance,South,8,179,20861
2021-12-27,48180,28740,HR,South,2,7,19440
2023-12-14,35308,22137,IT,South,4,152,13171
2020-12-19,29862,20473,Finance,West,5,323,9389
2022-04-03,17670,8750,HR,East,2,70,8920
2023-01-28,34246,16881,Sales,West,9,353,17365
2020-05-24,23766,24606,HR,North,2,53,-840
2022-10-30,39681,21819,Finance,East,6,162,17862
2022-12-03,18323,9929,Sales,West,7,417,8394
2023-11-10,11857,19796,IT,South,6,93,-7939
2022-06-28,40587,23344,IT,North,4,151,17243
2022-01-30,35818,25656,Sales,South,1,58,10162
2021-05-09,35247,10813,Finance,West,2,196,24434
2023-04-07,43272,6724,Finance,North,6,325,36548
2021-10-03,28540,29761,HR,East,8,482,-1221
2021-06-14,35837,6494,IT,East,3,208,29343
2023-09-21,18484,23363,IT,West,7,424,-4879
2021-05-27,40682,26812,Sales,West,9,303,13870
2020-05-09,41707,25437,IT,East,4,299,16270
2022-10-04,14923,13437,HR,East,7,445,1486
2023-06-27,25920,12160,IT,West,7,426,13760
2022-01-03,31938,13575,Sales,East,9,62,18363
2022-08-04,23319,28593,HR,North,3,195,-5274
2023-03-07,16900,5284,Operations,West,1,55,11616
2023-07-22,12160,20315,Sales,North,8,363,-8155
2022-09-28,26236,10083,Operations,South,4,49,16153
2021-04-08,16221,25378,IT,North,2,106,-9157
2020-05-20,35294,13491,HR,West,5,433,21803
2023-07-03,20038,5900,IT,South,4,78,14138
2022-05-31,29651,6459,HR,East,1,375,23192
2021-03-31,33360,18680,Marketing,North,7,417,14680
2021-03-09,18255,24305,IT,North,4,284,-6050
2020-06-21,12699,7533,IT,West,8,57,5166
2021-04-17,31928,11579,IT,East,9,169,20349
2023-12-17,10372,22189,Finance,West,8,376,-11817
2022-10-16,28898,12595,Sales,East,1,376,16303
2022-07-05,33855,23612,Finance,West,8,207,10243
2021-03-14,44758,6921,HR,East,5,260,37837
2022-10-12,19607,9972,HR,South,1,276,9635
2022-12-16,49558,7387,HR,West,9,373,42171
2021-05-12,18553,15730,Sales,South,9,345,2823
2020-06-17,15383,19830,HR,West,7,163,-4447
2022-09-15,10715,6996,Finance,West,7,244,3719
2021-07-14,19837,9825,Finance,West,1,250,10012
2021-03-03,23950,10282,IT,North,9,309,13668
2021-02-22,17992,18869,Operations,West,1,39,-877
2023-10-02,36817,23887,Marketing,East,7,309,12930
2021-03-30,43818,20451,HR,North,9,121,23367
2021-12-14,23357,5104,Sales,East,9,86,18253
2020-07-20,14742,28246,Sales,East,5,99,-13504
2020-06-27,23369,13630,HR,East,6,374,9739
2020-02-26,15044,22905,Operations,East,2,246,-7861
2022-08-03,20288,6351,Finance,East,2,495,13937
2021-05-15,35378,7698,HR,South,9,348,27680
2022-01-08,17261,24996,Sales,North,1,394,-7735
2020-04-21,28064,21892,Marketing,East,5,208,6172
2023-03-17,19799,20300,Operations,South,7,113,-501
2021-12-15,13522,10310,HR,South,6,471,3212
2023-11-02,23690,11190,Marketing,East,6,83,12500
2022-05-26,12057,18166,HR,West,6,65,-6109
2023-10-03,45489,22658,Operations,East,8,1,22831
2023-10-13,47589,7822,Sales,South,7,437,39767
2022-12-15,45331,21447,Finance,East,5,174,23884
2022-03-23,24559,8921,Finance,South,2,250,15638
2023-09-01,23692,22243,Operations,East,6,410,1449
2022-08-21,10202,16019,IT,South,5,226,-5817
2023-04-23,43709,6547,Finance,East,4,386,37162
2022-12-13,26972,7076,HR,West,5,284,19896
2020-02-06,19537,18962,Marketing,West,9,84,575
2022-10-09,11642,21820,Marketing,South,2,490,-10178
2023-07-17,11365,27469,Finance,West,6,239,-16104
2022-05-12,10008,18908,Operations,West,9,411,-8900
2022-01-01,38820,8657,Operations,North,5,28,30163
2023-06-05,43803,22146,Operations,East,6,380,21657
2023-12-22,28001,5735,Marketing,East,4,287,22266
2022-03-20,16722,12214,Sales,West,5,431,4508
2022-10-21,30100,28968,Marketing,West,8,391,1132
2020-01-23,27460,16856,Sales,South,1,328,10604
2022-03-06,33987,9094,Operations,East,1,480,24893
2021-05-10,14015,27978,IT,North,4,459,-13963
2022-06-18,49897,9728,Marketing,North,3,304,40169
2021-02-28,12962,8729,Operations,West,5,282,4233
2021-11-30,14840,12241,Marketing,South,8,183,2599
2020-01-18,30533,22460,Operations,South,1,345,8073
2021-09-18,30454,15472,Marketing,East,5,135,14982
2022-11-28,15699,6830,HR,West,5,468,8869
2023-05-18,15922,15090,Marketing,West,2,361,832
2020-07-29,34919,22057,HR,South,5,57,12862
2021-07-18,36508,21932,Sales,North,8,115,14576
2022-08-29,31664,19432,Marketing,North,7,186,12232
2023-07-28,42270,5895,Sales,East,2,478,36375
